Name,Own_House,Country,Zip_Code,Year,Time,Longitude,Latitude
Theresa Green,True,Tajikistan,99398,1972,,-29.723237,-77.368695
Melissa Dean,True,Croatia,49148,1984,,-93.388670,-61.6463575
Krystal Becker,True,Nepal,36605,2016,,-170.879934,27.0044425
Alexis Rowe,False,Bouvet Island (Bouvetoya),67771,2012,,-56.165646,73.8109745
Edward Stewart,True,Albania,56646,1994,,2.983230,59.3493155
Sara Conway,False,Pitcairn Islands,12295,2008,,-102.618664,-22.686451
Edward Thomas,True,Malaysia,87118,2002,,114.239689,74.249780
Ivan Roberts,False,Jamaica,20255,1995,,-38.524426,-26.399372
Michael Garcia,False,Cayman Islands,57787,1997,,-77.394962,-4.6557985
Lindsey Perez,False,Korea,40352,1988,,117.641381,60.528968
Robert Taylor,True,Northern Mariana Islands,93952,2018,,23.477785,-75.254687
John Anderson,False,Slovenia,01628,1980,,-175.736626,66.642828
Karen Kane,False,Central African Republic,07474,2007,,79.388682,18.5140005
Ana Collier,False,United Kingdom,10978,2000,,-44.133197,37.0344505
David Salazar,True,Falkland Islands (Malvinas),61391,1979,,145.456644,-69.586080
Robin Cobb,True,Netherlands Antilles,40120,1978,,22.791374,-74.465819
Douglas Morse,True,Sudan,40847,2020,,18.542117,50.6989225
Becky Holloway,True,Central African Republic,93962,1979,,120.525157,-12.0389365
Natalie Rodriguez,True,Lao People's Democratic Republic,31612,1991,,78.781989,14.0450735
Kendra Garcia,True,Sao Tome and Principe,30325,1979,,-80.047241,-24.778024
Valerie Holland,True,Bouvet Island (Bouvetoya),08714,2014,,-152.365150,24.2469585
James Sanchez,True,Kenya,61056,2020,,61.309282,7.809314
Dennis Casey,True,Switzerland,00726,2004,,92.090055,41.977542
Mary Santiago,True,Guadeloupe,53075,1993,,-37.455462,-28.8442495
Raymond Crawford,True,Singapore,80585,1988,,-54.882786,-82.7953815
Samantha Gonzalez,True,Falkland Islands (Malvinas),48472,1977,,-80.663272,3.5002645
Catherine Gonzales DDS,False,Isle of Man,40504,2006,,33.032015,66.5728625
Danielle Rogers,False,Faroe Islands,02401,2009,,2.292604,67.190711
Tammy Smith,True,Netherlands Antilles,82567,1972,,97.832096,62.9412715
Vincent Hamilton,False,Jamaica,24250,1993,,-105.130689,-63.1385945
Bryan Moore,True,Mauritania,82310,1980,,-109.722675,-65.392144
Cheyenne Russell,False,Grenada,62187,2020,,-47.422436,-77.460353
Judy Cervantes,False,Korea,24279,1988,,-152.057199,-38.226869
Brad Smith,True,Seychelles,30229,1972,,25.934597,-22.020243
Elizabeth Humphrey,False,Zimbabwe,01449,1973,,28.067923,-20.127815
Cody Walters,True,Guatemala,13800,2015,,7.253665,14.485580
Amy Nelson,False,Palestinian Territory,33432,2006,,83.194410,-76.3614795
Thomas Roman,False,India,58777,1997,,-40.316173,-45.9794465
Hannah Newton PhD,False,Guatemala,35624,1990,,-28.970977,-74.9672995
Nathaniel Brown,False,Namibia,79629,1987,,173.643532,-83.340401
Joseph Wang,True,Guam,03210,2020,,-118.767086,-26.2445485
Douglas Wallace Jr.,True,Cyprus,89263,1970,,-163.793779,-76.674924
Anthony Rodgers,False,Saint Martin,98460,2002,,39.715649,-81.371937
Stephanie Hancock,False,Germany,23709,2019,,78.505349,49.7757115
Stephanie Stout,True,Madagascar,29047,2013,,-178.514512,-89.9734925
Jason Moreno,False,Armenia,26396,2004,,-137.782639,43.1530055
Daniel Hernandez,False,Tunisia,92241,1981,,8.559466,-49.532505
William Reynolds,True,New Zealand,52995,1976,,-165.551327,71.725050
Justin Alexander,True,Philippines,41705,1987,,51.877239,-56.1743805
Joanna Mccall,True,Saudi Arabia,06505,1984,,-107.192158,-82.153502
Donna Cook,False,Iraq,90153,2012,,-177.529347,59.5631675
Elizabeth Henderson,False,Armenia,49572,1993,,-73.352853,89.090345
James Jones,True,Ethiopia,79712,1973,,-126.529955,-51.085719
Janice Kennedy,True,Monaco,42639,1977,,123.538978,-82.6962985
Carol Thomas,True,Qatar,69482,2007,,-110.997088,38.771815
Marissa Saunders,False,Austria,26710,2007,,113.848187,-2.0051305
Dr. John Mason,True,Kuwait,47932,2013,,129.221327,1.597245
Victoria Wolfe,True,Kyrgyz Republic,17997,1997,,86.828545,-15.0427195
Nicole Gregory,False,Turks and Caicos Islands,66921,2019,,136.762456,43.3575875
Adrian Miller,True,Colombia,31482,1970,,-47.847546,63.3087375
Lynn Sanchez,True,Estonia,32085,1995,,-135.972347,6.406088
Jacob Rogers,True,Nauru,79508,1977,,172.829131,-86.2907845
Rebecca King,True,Cameroon,37123,2000,,-135.364851,-9.960978
Adam Dennis,False,South Georgia and the South Sandwich Islands,34844,2004,,-116.072323,-32.5699095
Carol Kelley,False,Guyana,53618,2003,,58.329104,37.6131035
Ashley Arnold,True,Guam,30366,1988,,-131.548601,47.758912
Amber Hill,False,Malaysia,04653,2017,,33.643739,-45.9527805
Dr. Sheryl Smith,False,Svalbard & Jan Mayen Islands,61841,2006,,54.970890,-20.2224235
Mary Blanchard,True,Ghana,91357,1974,,2.376321,-43.302247
Cody Thompson,True,United Kingdom,22759,2009,,-32.353709,-34.647061
Gabriel Martinez,True,Turkmenistan,20413,2012,,-125.588218,24.6541835
Felicia Coleman,False,Micronesia,84807,1984,,-25.235705,-35.8221855
Douglas Williams,False,Sudan,80849,2010,,-82.603855,-25.8147975
Tonya Taylor,True,Faroe Islands,14710,1972,,98.823646,-57.4918555
Sherry Matthews,True,Northern Mariana Islands,59331,1986,,-28.159958,53.0531765
Charlene Taylor,False,Nauru,85986,2019,,-147.731799,-52.4284455
Derek Ruiz,False,Kuwait,62282,2000,,79.244337,-1.6239495
Molly Parker,False,Pakistan,46366,2008,,159.291554,74.792695
Evelyn Walker,False,Chile,79084,1994,,68.915035,-32.1887375
Tracy Martin,True,Western Sahara,46710,2008,,33.758668,-37.671293
Caleb Evans,True,Georgia,90486,2013,,32.838982,75.255611
Christopher Herrera,False,Norfolk Island,51379,2003,,-134.756847,82.164400
Richard Hawkins,False,Micronesia,52552,2020,,43.602683,60.879130
Jerome White,True,Hong Kong,29738,2004,,-68.450116,56.9648505
Bethany Foley,True,Palau,08128,1992,,-145.748727,-89.898495
Joshua Adams,True,Solomon Islands,04325,2001,,-8.496190,-29.7223715
Mary Miller,False,Palau,69615,2009,,108.841215,45.3401875
Nicholas Kim,True,Syrian Arab Republic,39100,2012,,120.350306,-73.9195165
Jesse Bowen,False,Brunei Darussalam,23854,2006,,34.606095,38.9000665
Allison Johnson,False,British Virgin Islands,67800,1987,,-130.267162,72.133181
Brad Green,False,Congo,84093,1978,,103.792431,76.163577
Maria Jones,True,Burkina Faso,58144,2001,,17.837004,17.8850395
Shannon Mitchell,False,Nauru,80242,1992,,-20.842704,-84.8182745
John Myers,False,Comoros,57428,1995,,-29.573180,47.705388
Jesus Meyers,False,Tuvalu,99742,1974,,154.715261,-36.1505895
David Davis,False,Bosnia and Herzegovina,95896,1977,,82.656849,-83.5449945
Ann Greene,True,Brazil,69313,1977,,-87.810602,-80.986268
Dr. Margaret Wilkins MD,False,Sierra Leone,80530,2011,,14.056875,-26.8134775
Bill Santos,False,Colombia,92629,1991,,-52.153412,3.0103105
Frank Roy,False,Chile,76861,2018,,-174.479781,-67.021851
Joseph Russell,True,Luxembourg,85809,2000,,90.786660,-64.4032945
Sandra Jones,True,Mauritania,22914,2003,,109.126164,0.818099
Ronald Ellis,True,Nicaragua,88757,2003,,-30.317369,9.211244
Tanya Cole,False,Saint Helena,13486,1999,,164.672277,-85.607178
Christopher Wilson,False,Nicaragua,35110,2014,,-144.787582,67.7659875
Michelle Bridges,True,Togo,58892,2010,,-110.721591,85.8942495
Shane Smith,True,Yemen,71467,1979,,-161.211842,51.2734245
Wanda Kidd,True,Cape Verde,89023,1991,,36.512058,-71.815233
David Mueller,False,Vanuatu,89052,2006,,-63.471160,-41.152646
Scott Hardy,False,Singapore,73883,2004,,50.380995,-61.6732115
Kelly Hurst,False,Guatemala,97789,2004,,-159.102609,38.7120895
Penny Willis,True,Lao People's Democratic Republic,38234,1977,,-158.427052,88.530172
Dr. James Flynn MD,True,Morocco,52236,1971,,27.478904,75.736962
Brandon Lawson,True,Gabon,63306,1994,,-107.833891,65.179100
Jeremy Evans,True,Guatemala,31255,2019,,-155.614331,-17.961884
Karen Black,False,Madagascar,42842,2008,,-136.785776,8.0147925
Beth Garcia,True,Syrian Arab Republic,68945,1991,,-28.277059,18.0623075
Eric Evans,False,Saint Helena,25067,2013,,-140.109873,-38.0877675
Michelle Farrell,True,Kenya,62372,1975,,144.013812,36.335272
Melvin Dawson,True,Kuwait,86702,1983,,142.235038,71.6625655
Kyle Campos,True,Tajikistan,38580,1973,,-130.056237,-20.4335095
Christine Kline,False,Armenia,50636,1971,,171.996385,23.937056
Shannon Mccoy,True,Qatar,79119,1983,,31.514027,-7.427512
Timothy Clark,True,Kenya,99484,1979,,-24.741759,23.597705
Leslie Miller,False,Bolivia,89695,2021,,171.033051,69.895541
Juan Bradshaw,False,El Salvador,37695,1974,,132.778904,-64.2141405
Paul Sanchez,False,Latvia,05296,2014,,162.556824,-41.8893845
Marissa Williams,True,Nicaragua,55959,2003,,3.300549,-63.247151
Christine Rogers,True,Madagascar,33557,2019,,-128.866427,9.4156785
Catherine Meza,True,Faroe Islands,47771,2004,,-54.283290,-32.4652335
Brenda Barry,True,Guadeloupe,39932,2005,,-114.584399,-48.072231
Kathryn Smith,True,Guinea-Bissau,10028,2013,,173.578116,-52.6520435
Danielle Chang,True,Estonia,73692,1986,,70.161527,85.597625
Lisa Armstrong,True,Antigua and Barbuda,63388,2005,,-108.916072,72.0089565
Michael Erickson,True,Honduras,44827,2007,,-165.061385,-88.1052345
Melinda Collins,True,Vietnam,85831,2004,,-60.991849,-72.4781305
Rodney Jordan,False,Bangladesh,93886,1987,,-122.460857,89.4468015
Ricardo Jackson,True,Togo,92287,2004,,145.849031,56.6390935
Anthony Frazier,True,Fiji,87803,2002,,30.956101,3.6089075
Gabrielle Smith,False,Bahrain,61984,1972,,-42.833665,-52.1548995
Mrs. Emily Harris,True,Kazakhstan,07291,1996,,88.003573,86.7266425
James Noble,True,Samoa,75644,2012,,158.656050,-48.949257
Carl Terry,True,Armenia,53814,2020,,-2.858758,47.917393
Stanley Delgado,False,British Indian Ocean Territory (Chagos Archipelago),11804,2017,,128.065147,-38.431326
Peter Davis,False,United States of America,37421,1988,,46.801464,22.9076115
Wendy Berger,True,San Marino,37444,1972,,-150.852636,87.6695445
Ricardo Pham,False,Albania,84816,1996,,-39.362371,-67.742888
Wendy Smith,False,Belarus,88089,1989,,-88.142818,-73.992132
Christine Potter,False,Thailand,57507,1971,,144.797299,71.8050165
Alyssa Davis,False,Bouvet Island (Bouvetoya),74610,2007,,-166.120253,-16.106410
Richard Arnold,True,Italy,63023,2021,,128.740973,32.988062
Jason Tate,False,Equatorial Guinea,11771,2018,,-31.842352,-68.082748
Michael Long,False,Puerto Rico,89279,2005,,138.664749,80.7300725
Patricia Decker,True,Colombia,66091,1970,,-164.338898,-34.653090
Amanda Floyd,True,Bahamas,78264,2016,,16.933643,34.389829
Lisa Lee,True,Libyan Arab Jamahiriya,51530,2008,,-97.844851,41.6065495
Samantha Hicks,True,Philippines,48193,1996,,68.041197,-47.972274
Marie Kaiser,True,Botswana,17470,1980,,-49.457179,23.3256085
William Moran,False,Jordan,27682,1995,,-68.443587,26.286313
Brian Jones,True,Monaco,30357,2020,,-146.152099,53.314531
Betty Adams,False,Ireland,73107,1977,,-78.081761,56.8681705
Eric Smith,True,Bouvet Island (Bouvetoya),06739,1989,,-148.798580,-30.7872525
Adam Snyder,False,Guinea,78248,2011,,132.394965,-3.920819
Tricia Jackson,False,Bolivia,41354,2011,,143.530458,59.848841
Christina Douglas,True,Ireland,90926,2016,,-80.783929,29.6377935
Robert Juarez,False,Ukraine,32152,1984,,127.672890,-75.9792095
Ronald Grant,False,Kazakhstan,59333,2014,,124.229118,3.6005765
Linda Rubio,True,Saint Kitts and Nevis,52166,1997,,92.553728,21.293438
Danielle Ramirez,False,Niger,95865,1988,,-146.396441,-35.307007
Adrian Lee,False,Benin,84994,1984,,47.038301,84.423022
Crystal Palmer,True,Iceland,52964,1998,,59.507897,79.3899115
Rebecca Watts,True,Madagascar,38787,2007,,-161.372851,73.9549705
Barry Nichols,True,Taiwan,88054,1986,,-17.063872,49.561929
Lisa Black,False,Moldova,04008,1980,,27.079248,-9.653762
Juan Flores,True,United Kingdom,73867,1994,,-9.195228,-63.627323
Katherine Hess,False,Monaco,97639,2020,,-123.478271,-75.250645
Courtney Lopez,False,Bermuda,09944,2003,,29.120312,-40.961702
Debra Aguilar,False,Moldova,99015,1999,,-150.925545,-18.9978385
Jennifer Hoffman,True,Belarus,26606,1982,,52.161109,-89.7304165
Brian Fernandez,False,Dominican Republic,69168,2005,,67.284126,66.9677005
Anthony Barnett,False,Peru,62574,2002,,88.666911,-28.9142975
Mr. Steven Rivera,False,India,27517,2008,,-151.286317,-30.667928
Edwin Espinoza,False,Ukraine,21125,1985,,-10.600257,-70.410688
Janice Johnson,True,Costa Rica,67545,2016,,-99.714748,-10.840140
Allen Murphy,True,Palau,60128,1996,,-60.831049,61.4684865
Timothy Wilson,False,British Indian Ocean Territory (Chagos Archipelago),21173,2007,,16.975185,-79.481122
David Davis,False,Indonesia,86083,1985,,152.521207,-28.052668
Adrian Meyer,False,Micronesia,40737,1999,,144.617006,20.5516255
Olivia Roach,True,Somalia,86773,2012,,62.302369,-59.038805
Marcia Miranda,True,Saint Pierre and Miquelon,28188,1985,,114.601717,-78.0803255
Megan Baker,True,Yemen,90710,2004,,106.354020,44.9957135
Megan Smith,True,Guam,24440,1984,,-40.329977,-72.2375545
Leslie Fischer,False,Gabon,06156,2003,,128.401699,-77.612987
Paula Gomez,True,Mauritania,34935,2002,,-104.329393,89.2164105
Gary Macias,True,Vietnam,76932,1988,,-56.516877,27.9614935
Peter Castillo,False,Greece,69427,2007,,113.449470,82.150166
Jacob Lynch,False,Western Sahara,89484,1996,,-137.378724,74.609194
Cynthia Garcia,True,Isle of Man,01648,2004,,-131.879617,36.962518
Albert Rivers,False,Trinidad and Tobago,01366,1984,,-132.526901,-72.755905
Jillian Holt,True,Niger,07409,2018,,-148.386464,-79.0101535
Christian Wong,False,Norway,26484,2013,,-43.577401,-69.9893505
Joshua Taylor,True,Samoa,15328,2009,,-173.586720,-36.973151
Arthur Monroe,True,Namibia,92954,1982,,68.605773,-81.4754055
James Phillips,False,Seychelles,38826,1976,,107.294493,34.8532095
Timothy Macias,False,Korea,66347,2020,,-3.615245,10.8190895
Charles Reed,False,Faroe Islands,57513,1986,,16.087418,75.2882955
Robin Dixon,False,Barbados,92805,2006,,152.206975,-34.402983
Daniel Carr,False,Liberia,94102,2008,,91.564410,-68.970566
Mary Bryan,True,Estonia,47453,2019,,22.711115,-42.1532935
John Mccoy,True,Fiji,90103,1989,,107.949184,-87.1913715
Jake Dawson,False,Azerbaijan,31908,1978,,-88.017974,35.633720
Veronica Jones DVM,True,Congo,33292,1976,,2.309053,-41.511729
Audrey Hunt,False,Kazakhstan,79520,2003,,-33.133460,29.275440
Jamie Mason,True,Libyan Arab Jamahiriya,68291,2007,,61.912088,32.737636
Kaitlin Kirk,False,Taiwan,04960,2020,,-53.915988,-13.7814555
Rose Wolfe,True,Iceland,37522,1999,,55.920757,-35.2011895
Clinton Phillips,False,Guam,08390,1989,,70.496418,45.118131
Anne Wilson,True,Western Sahara,93552,1973,,68.534321,-36.1891315
Ruth Moore,False,Guinea-Bissau,03496,1997,,113.326872,67.497965
Kyle Garcia,False,Serbia,11125,2020,,-87.341544,52.565691
Christopher Jenkins Jr.,False,Falkland Islands (Malvinas),28981,2009,,-54.947519,72.3878295
Daniel Hansen,False,Comoros,65362,2015,,60.583040,33.2295185
Jonathan Walker,False,Norfolk Island,27020,1976,,40.071131,-21.568146
Elizabeth Graham,False,Netherlands,20588,2019,,-146.147473,-38.022218
Daniel Hernandez,False,Turkmenistan,89253,1992,,88.945279,-20.310967
Bobby Torres,False,Central African Republic,30346,2011,,76.062023,39.4255015
Andrew Carter,False,Fiji,51256,2003,,-136.773310,7.1906025
Eduardo Lawrence,True,Samoa,98770,2016,,-121.113892,19.8780795
Lisa Parker,False,Nigeria,91208,1978,,42.615118,-76.4868895
James Maldonado,True,British Virgin Islands,78970,1987,,-6.827794,10.603148
Miss Katelyn Flores MD,True,Sudan,90873,2016,,66.229499,-61.266111
Stacey Mosley,False,Angola,43407,2019,,-169.148554,40.4337215
Emily Ellis,False,Grenada,57389,1991,,67.552595,-83.797533
Emily Hobbs,False,Senegal,91997,2017,,-131.462680,-51.5644665
Patrick Payne,True,Latvia,38397,2006,,161.696878,65.9359505
Melissa Reyes,True,Sri Lanka,20651,1996,,-39.306065,0.0504905
Randall Galvan,True,Vanuatu,48027,1983,,41.408406,-9.313001
Erika Gutierrez,False,Tuvalu,17271,2004,,-142.672992,38.0766285
Morgan Espinoza MD,True,Ireland,51672,1989,,167.822649,-38.6716805
Melissa Bailey,True,Western Sahara,26323,1980,,84.665266,22.0932675
Michael Robinson,True,Guyana,68418,2017,,68.555803,48.7387005
Amanda Lynn,True,Burundi,24457,1993,,14.726049,19.390526
Nicholas Branch,True,Cameroon,73412,1974,,-178.493475,-2.7086975
Keith Higgins,False,Palestinian Territory,48672,1970,,-173.620679,40.8243515
Cynthia Ramirez,True,South Africa,27376,1975,,12.997064,13.2895505
Troy Miller,False,Benin,09782,1971,,170.205867,-20.3615775
Lisa Wu,False,Peru,74687,1995,,-98.224258,-62.3269245
Christopher Burke,False,Korea,57117,1971,,118.029050,-56.9212705
James Whitehead,True,Mali,56743,2005,,-76.180155,27.6495645
Paul Moreno,False,Benin,50573,1988,,-148.887342,-4.8608715
Rebecca Carter,True,Namibia,31315,2018,,-103.741144,-19.454277
Linda Carter,False,Mozambique,22213,1991,,-124.497667,45.1148675
Jeremy Quinn,True,Algeria,04491,2015,,2.077273,24.3005455
Debbie Miller,True,Bolivia,95149,1995,,58.742180,0.185168
Brandon Boyd,True,Estonia,30291,1987,,-126.662174,29.4520535
Samantha Bender,False,Maldives,74179,2018,,83.826519,59.0580685
Amy Williams,False,Micronesia,35496,1974,,178.182708,45.863133
Francisco Melton,True,South Georgia and the South Sandwich Islands,26430,2006,,-86.249215,-81.740331
Daniel Hill MD,False,Uganda,73626,2017,,121.513056,65.2704485
Daniel Mills,True,Puerto Rico,52243,1983,,109.050962,-56.8064595
Ruth George,True,South Georgia and the South Sandwich Islands,36990,1994,,93.120890,-61.136503
James Turner,False,Cameroon,40196,2008,,-42.756998,-64.4219675
Dakota Cox DDS,True,Venezuela,31400,2020,,126.913986,-66.2517285
Victoria Taylor,True,United States Minor Outlying Islands,69544,1994,,165.636579,-11.7411295
Raymond Franklin,False,Guam,54661,1984,,62.386601,-60.1989985
Stephen Walker,False,Egypt,12380,2003,,19.992338,-55.3822785
Jeffrey Bryant,True,Ukraine,71844,2011,,43.565893,25.4435935
Victoria Golden,False,Brunei Darussalam,74439,2011,,-142.034034,8.6723095
Ryan Nguyen,True,Tuvalu,34828,1988,,-94.428327,-2.972015
Kristen Rodriguez,False,Malawi,95784,2004,,133.319322,-0.0934595
Nancy Johnson,False,Cook Islands,23961,1983,,-15.187661,-60.007350
Angel Delgado,True,Palau,53713,1993,,-123.090556,16.6899795
Melissa Anderson,True,Turks and Caicos Islands,63104,1981,,-153.459306,-22.2926025
Norma Hubbard,True,Comoros,53811,1974,,-102.097553,12.5576845
Jessica Saunders,True,Slovakia (Slovak Republic),05381,2013,,-161.765016,-84.1196355
Michelle Martin,True,Yemen,07087,2019,,168.249264,-39.946592
Sara Davis MD,False,Saint Pierre and Miquelon,21975,1973,,-2.689136,-56.939884
Tyler Moore,True,Fiji,53868,1977,,84.752494,18.7289985
Steven Wallace,False,British Virgin Islands,83029,2012,,-154.201259,64.4811945
Carrie Garcia,False,Burkina Faso,98294,2002,,-56.816972,0.903318
Theresa Miller,True,Solomon Islands,49543,1972,,42.111813,66.3129015
Alexander Hubbard,False,Lebanon,74917,2015,,150.881054,-21.347497
Bruce Nguyen,False,Barbados,86904,1978,,45.227960,63.1322885
Calvin Bell,False,Indonesia,76569,1981,,34.692834,-61.159576
Kevin Hunter,True,Yemen,47832,1989,,32.940610,89.1332675
Richard Gonzalez,True,Ecuador,49491,1971,,101.820534,-68.102013
Christopher Crawford,True,Myanmar,66900,2014,,89.590179,49.7293465
Justin Ryan,True,Antigua and Barbuda,63641,1978,,-23.080585,-5.4412465
Corey Martinez,True,Kiribati,69360,1972,,120.595135,17.917178
Katie Davis,True,Ghana,65843,2004,,139.680226,-7.8660695
Michael Anderson,True,Congo,90089,1987,,55.617473,71.221090
Christy Jimenez,False,Svalbard & Jan Mayen Islands,64417,1978,,163.630974,81.449080
Michele Burke,False,Netherlands Antilles,47637,2012,,46.559544,72.7338295
Jade Moran,True,Cote d'Ivoire,80454,2021,,-166.399607,-51.7029665
Elizabeth Pittman,False,Senegal,71902,1978,,-176.060849,15.004655
Spencer Atkinson,False,Italy,51007,1998,,166.536294,71.8050625
Jason Chapman,True,Korea,98051,2021,,-28.759361,-34.698616
Maria Boyd,False,Gabon,04663,1972,,68.558994,56.2798675
Nicholas Powers,True,Namibia,54199,2011,,2.626703,10.2260705
Charles Wolf,False,Rwanda,31069,2018,,163.396209,69.7413865
Rebecca Reid,True,Bhutan,22146,2019,,51.026481,19.460759
Laura Williams,True,Ukraine,63262,1986,,156.154794,-89.894310
Patricia Payne,False,Venezuela,41475,2001,,75.352238,65.8956445
John Winters,True,Luxembourg,41228,1999,,27.535210,25.632733
Selena Lindsey,True,Iceland,36722,1981,,-86.645131,-21.9164095
Shane Gill,True,Tunisia,44595,1980,,166.007064,74.694279
Cheryl Wright,True,Haiti,28189,1992,,-170.939885,-16.8156925
David Johnson,True,Guam,05146,1998,,76.088515,56.752396
Bryan Hutchinson,True,Tuvalu,78935,2012,,-136.136713,27.5484975
Gilbert Bush,False,Nepal,21641,2009,,161.569106,-49.916379
Tanya Gonzalez,True,Eritrea,73177,1985,,-18.725945,-84.663198
Douglas Freeman,False,Japan,31574,2017,,54.771453,-50.557527
James Kim,True,Bermuda,29633,2016,,59.341601,32.838990
Krista Miller,True,Mali,97534,2010,,-85.365781,-54.4522955
Dillon Bond,True,Gibraltar,97463,2010,,-151.927466,-61.9712735
Matthew Martin,False,Romania,57013,2016,,-22.425975,63.689151
Cheyenne Gregory,False,Mauritania,11493,1989,,65.317739,-77.3692785
Stacey Jackson,True,Peru,01979,2005,,100.395361,-17.101773
Valerie Schmidt DDS,False,Syrian Arab Republic,95030,1974,,-75.583216,9.1710815
Kara Finley,False,Senegal,02004,1975,,-106.980127,-52.488168
Michele Wyatt,True,Andorra,88787,1985,,161.080599,3.301952
Debra Hooper,False,Montenegro,17952,2017,,90.204292,-59.6974165
Dr. Gerald Lloyd,True,India,98567,2011,,-76.330558,-5.440002
Jennifer Barton,True,South Georgia and the South Sandwich Islands,84721,1981,,-33.476815,7.1720665
Tracy Ramos,True,Chad,76493,1985,,168.662478,45.0446515
Mary Thomas,True,Greece,88909,1971,,-26.150323,-87.793652
Andrew Gross,True,El Salvador,35268,1993,,-103.776889,-8.109455
Anthony Nixon,False,Chad,51348,1979,,121.599052,-45.406664
Hannah Oneill,False,Seychelles,50419,2005,,140.800107,16.766723
Corey Miller,True,Marshall Islands,48005,1988,,47.232637,-38.979095
Nicholas Phillips,False,Belarus,36913,2016,,114.125058,84.162295
Michael Trujillo,True,Lesotho,94595,1988,,-32.453267,36.677363
Michael Day,True,Lebanon,14517,2012,,-117.912294,-31.7218205
Jeremy Parks,True,Belgium,89196,1990,,-133.043612,-45.510323
Jason Barton,True,Niger,87663,1982,,-167.002633,81.3506395
Hannah Butler,True,Saint Martin,61438,2019,,-161.924790,37.868583
Samantha Daniel,True,South Africa,75487,1986,,-88.853213,-80.336298
Miguel Williams,False,Puerto Rico,49543,1988,,-123.985942,-17.2742125
Taylor Coleman,False,Guernsey,03703,1981,,-30.847674,-67.7182775
Crystal Brooks,True,Guam,88610,1985,,7.476862,79.388922
Nicole Baker,False,Montenegro,21526,2007,,43.117710,-27.689201
Chris Walker,False,Northern Mariana Islands,20634,1996,,-27.978888,27.6951605
Erika Ortiz,True,Samoa,82738,1990,,-106.970299,-23.337332
Clayton Shaw,True,Sri Lanka,94176,2005,,152.979883,21.4570555
Willie Mccullough,True,Saint Vincent and the Grenadines,92101,1975,,-50.988952,-89.620797
Michael Burns,False,Andorra,84643,1994,,46.541961,-7.176672
Brittany Jones,False,Congo,09298,2003,,63.072819,-34.938479
Sarah Tapia,True,Cape Verde,69284,1989,,-57.447252,-33.275290
Mark Morse,False,El Salvador,44449,2001,,-133.320415,67.4636375
Heather Cooper,False,Sao Tome and Principe,37296,1985,,-95.065212,-83.5314155
Mason Adams,True,Samoa,04351,1998,,147.168518,61.5658115
Mark Rice,True,Antigua and Barbuda,55921,1992,,-105.348306,-31.8979865
Jennifer Wilkins,False,Seychelles,28202,1995,,101.240296,28.0467605
Kelly Sanchez,True,Chile,97312,1993,,-177.817557,-33.585871
Kimberly Green,True,Jordan,29103,1999,,-148.980796,-20.057042
David Curry,False,Anguilla,85720,1985,,-160.481967,-86.122440
Alyssa Nunez,False,Saint Vincent and the Grenadines,01223,2004,,-68.191627,60.8664615
Mr. Luke Jones,False,Mayotte,68663,1993,,67.597741,78.203265
April Morris,True,Costa Rica,61048,2012,,32.114221,22.5507785
Cameron Horton,False,Turks and Caicos Islands,55527,1990,,83.189755,-50.081731
Andrew Fleming,True,Tonga,44694,1980,,55.758924,-25.4947355
Gary Casey,False,Philippines,65759,1999,,-36.911163,-51.156368
Aaron Lowe,True,Guinea,72867,1997,,-36.654022,60.527011
Richard Scott,True,Georgia,76579,2006,,108.698893,50.080168
Lindsay Adams,True,Svalbard & Jan Mayen Islands,27264,1987,,-75.636253,-77.3458195
Joanna Sanchez,True,Nepal,15794,2017,,-166.057032,-89.988667
Jason Lam,True,Macao,39671,1989,,-70.923591,38.7964695
Christopher Brown,False,Saint Kitts and Nevis,91474,1977,,85.650968,29.022681
Elizabeth May,True,Georgia,18837,1977,,-98.222611,34.004126
Melissa Smith,True,Vanuatu,06629,2001,,104.396350,74.6601875
Michael Gross,True,Mexico,28135,1970,,-5.802615,2.491113
Adrian Caldwell,False,Trinidad and Tobago,41450,2021,,75.039140,29.936448
Sherri Kelly,True,Congo,07261,1980,,168.190468,10.184648
Matthew Davis,True,Haiti,78952,2018,,32.471059,-76.7191285
Dr. Jonathan Foster,True,Sri Lanka,28346,2009,,122.478269,-77.0197335
Janet Fletcher,True,Saint Barthelemy,54806,1998,,-106.202532,80.4969145
Kathryn Erickson,True,Syrian Arab Republic,69178,2016,,66.203772,-49.8480455
Brittany Cunningham,False,Dominica,59656,1983,,-109.479796,-43.970623
Alicia Michael,True,Kazakhstan,12500,1987,,123.311143,-36.8177715
Justin Hunter,True,Sudan,22493,2011,,-93.089880,-70.3082385
Nicole Suarez,False,Madagascar,49732,2005,,28.030695,-78.880989
Joann Flores,False,Congo,31008,2013,,-151.845395,-38.286714
Christopher Jackson,True,Albania,16130,1976,,132.979781,-85.924053
Chad Carr,True,Micronesia,84264,1974,,-134.824175,-64.7044395
Kim Goodwin,True,Poland,55319,1979,,-135.215452,-28.9359385
Tammy Copeland,True,Costa Rica,03813,1996,,114.522303,-79.156124
Elizabeth Gallagher,True,Cambodia,20671,1982,,99.873207,-44.416945
Lisa Bowman,True,France,49182,1994,,93.443270,63.0529825
Judy Mitchell,True,South Georgia and the South Sandwich Islands,89372,2015,,149.073493,-30.9965465
